SKU_ID,Product_Name,Category,Sub_Category,Pack_Size,Unit_Cost_Price,Unit_Selling_Price,Stock_Quantity,Reorder_Level,Supplier_Name,Supplier_Lead_Time_Days,Expiry_Date,Storage_Type,Manufacturing_Date,Batch_Number,Shelf_Life_Days,Location
14909382,Amul Cassata Slice 120ml,Ice Creams,Others,120ml,56,73.84,383,841,Bond-Gordon,11,2025-01-07,hot & Cold Storage,2024-12-16,B3890,22,Warehouse-9
18315080,Amul Paneer 200g,Dairy Products,Paneer Cubes,200g,61,79.61,273,271,"Martinez, Acevedo and Harris",1,2025-06-20,Hot Storage,2024-11-21,B8349,211,Warehouse-1
81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,Others,100g,436,500.72,224,225,"Graham, Kelly and Hernandez",8,2025-07-23,Hot Storage,2025-02-09,B6214,164,Warehouse-4
31256377,Amul Happy Treats Veggie Stix 400g,Others,Others,400g,500,658.23,116,179,Chambers LLC,14,2025-01-16,Ambient,2024-10-27,B2006,81,Warehouse-1
14415647,Amul Kool Rose Milk 200ml,Beverages,Others,200ml,120,146.11,189,964,Hines Group,11,2025-09-28,Room Temperature,2025-05-30,B5507,121,Warehouse-3
91980489,Amul Masala Peanuts 250g,Snacks & Savories,Others,250g,258,310.01,216,532,Nelson-Turner,26,2026-02-09,Cold Storage,2025-08-22,B4774,171,Warehouse-4
79291279,Amul Butter 500g,Butter & Spreads,Salted Butter,500g,200,238.24,308,407,Hendrix-Torres,3,2025-02-22,Chilled,2024-12-01,B9246,83,Warehouse-4
82806583,Amul Cheese Tin 500g,Others,Others,500g,500,740.56,327,397,Peterson-Cain,18,2026-02-28,Frozen,2025-06-24,B6059,249,Warehouse-3
43726257,Amul Shrikhand Kesar 500g,Specialty Products,Others,500g,400,541.44,468,646,Joyce-Wright,25,2025-08-25,Room Temperature,2024-10-03,B3047,326,Warehouse-6
45319204,Amul Slim UHT Milk 1L,UHT & Long Life,Others,1L,150,185.63,332,332,"Lynch, Vasquez and Daniels",16,2026-07-09,Hot Storage,2025-07-20,B3832,354,Warehouse-4
74913534,Amul Pro Milk Drink 200g,Beverages,Flavored Milk Drink,200g,120,150.25,263,945,"Ryan, Nixon and Miller",25,2026-02-20,Frozen,2025-03-29,B5946,328,Warehouse-3
14415647,Amul Kool Rose Milk 200ml,Beverages,Others,200ml,120,159.6,243,255,Shaffer PLC,12,2025-07-16,Room Temperature,2025-04-28,B1607,79,Warehouse-3
25444452,Amul Ice Cream Cake 1kg,Others,Others,1kg,500,675.96,320,713,Welch-Waters,18,2025-07-31,hot & Cold Storage,2024-08-31,B2939,334,Warehouse-10
70537390,Amul Cheese Spread Red Chilli Flakes 200g,Butter & Spreads,Cheese Spread,200g,68,89.45,138,594,Thompson-Lewis,14,2026-04-14,hot & Cold Storage,2025-08-03,B6138,254,Warehouse-8
14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,Others,150g,550,688.33,219,639,"Alvarado, Jones and Jackson",17,2025-11-07,Refrigerated,2025-01-24,B9058,287,Warehouse-7
81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,Others,100g,436,584.2,459,185,Wilson PLC,2,2024-12-21,Hot Storage,2024-09-26,B9082,86,Warehouse-8
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,173.72,358,429,Hodge PLC,12,2025-04-28,Hot Storage,2024-09-09,B8477,231,Warehouse-5
83950377,Amul Veggie Sticks 100g,Snacks & Savories,Others,100g,85,108.51,237,605,Morris-Vaughn,17,2025-09-11,Refrigerated,2025-08-19,B2507,23,Warehouse-8
14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,Others,150g,550,721.3,467,431,"Gomez, Lee and Erickson",9,2025-09-18,Refrigerated,2025-03-13,B8237,189,Warehouse-6
97241768,Amul Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,424.45,481,220,"Gomez, Downs and Walters",7,2026-01-01,Cold Storage,2025-06-21,B5067,194,Warehouse-4
83184284,Amul Kool Koko 200ml,Beverages,Others,200ml,120,173.44,357,870,"Smith, Peterson and Davis",16,2025-05-06,Cold Storage,2024-12-11,B3649,146,Warehouse-8
14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,Others,150g,550,674.08,283,187,"Walker, Jacobs and Johnson",26,2025-11-12,Refrigerated,2025-07-12,B9063,123,Warehouse-1
97241768,Amul Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,401.67,435,504,Jackson-Phillips,30,2026-06-18,Cold Storage,2025-08-03,B3428,319,Warehouse-4
83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,Cheese Spread,200g,177,211.46,311,791,"Norman, Hudson and Yang",2,2025-11-19,Ambient,2025-01-28,B2552,295,Warehouse-1
12337385,Amul Shrikhand Elaichi 500g,Specialty Products,Others,500g,400,585.72,447,445,Taylor-Collier,23,2025-03-26,Ambient,2025-01-28,B4095,57,Warehouse-4
59239307,Amul Mozzarella Cheese 200g,Cheese & Cheese Products,Mozzarella Cheese,200g,500,640.54,420,817,George-Barker,29,2025-10-13,Room Temperature,2025-06-24,B8933,111,Warehouse-1
57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,Cheese Spread,200g,51,56.25,235,769,Sutton Group,19,2025-12-05,Refrigerated,2025-07-19,B6931,139,Warehouse-2
71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,Cow Ghee,1L,800,1178.29,307,607,"King, Moon and Livingston",29,2025-11-07,Chilled,2025-01-01,B5441,310,Warehouse-8
59239307,Amul Mozzarella Cheese 200g,Cheese & Cheese Products,Mozzarella Cheese,200g,500,684.03,275,321,Mays Ltd,22,2026-07-11,Room Temperature,2025-07-13,B7822,363,Warehouse-7
16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,Fruit & Nut Chocolate,150g,150,193.69,406,104,Russo-Lowery,23,2025-06-29,hot & Cold Storage,2025-01-26,B2907,154,Warehouse-10
72940877,Amul Butter Cookies 200g,Others,Others,200g,500,657.68,194,243,Bell-Blackwell,16,2026-02-22,Ambient,2025-05-02,B7772,296,Warehouse-3
43726257,Amul Shrikhand Kesar 500g,Specialty Products,Others,500g,400,525.01,470,510,"Payne, Stafford and Phillips",12,2026-04-27,Room Temperature,2025-06-21,B1796,310,Warehouse-2
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,865.7,446,671,Taylor-Walters,7,2025-05-28,Refrigerated,2024-10-26,B8013,214,Warehouse-6
69924743,Amul Shrikhand Mango 500g,Specialty Products,Others,500g,400,482.74,112,673,"Williams, Roberts and Cook",6,2026-01-20,Ambient,2025-04-12,B8708,283,Warehouse-10
16994393,Amul Taaza Milk 1L,Dairy Products,Others,1L,100,125.73,365,398,"Ross, Mcdowell and Ellis",4,2025-09-10,Hot Storage,2024-10-24,B5753,321,Warehouse-9
18009972,Amul Organic Ghee 500ml,Others,Others,500ml,500,625.11,125,572,"Stone, Adams and Torres",20,2026-02-24,Chilled,2025-02-26,B6306,363,Warehouse-6
51772550,Amul Pizza Base 200g,Bakery & Frozen,Pizza Base,200g,250,317.26,158,547,Moore and Sons,27,2025-12-03,Chilled,2025-04-14,B9310,233,Warehouse-8
43280889,Amul Malai Paneer 1kg,Dairy Products,Paneer Blocks,1kg,100,123.22,371,446,Franklin Group,18,2025-04-09,Cold Storage,2024-09-27,B2488,194,Warehouse-9
1148473,Amul Camel Milk 500ml,Others,Others,500ml,500,688.32,482,802,"Gill, Roth and Gutierrez",28,2025-11-22,Frozen,2025-05-13,B2903,193,Warehouse-6
41910047,Amul Gold UHT Milk 1L,UHT & Long Life,Others,1L,150,189.47,295,181,Waters Inc,25,2025-09-19,Chilled,2025-04-03,B7903,169,Warehouse-10
18798487,Amul Cheese Danish 120g,Bakery Items,Others,120g,53,71.15,222,331,Parks Ltd,15,2025-07-10,Cold Storage,2024-10-01,B7237,282,Warehouse-10
14415647,Amul Kool Rose Milk 200ml,Beverages,Others,200ml,120,162.57,174,698,"Parsons, Martin and George",25,2025-08-07,Room Temperature,2025-04-28,B3042,101,Warehouse-2
7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,340.4,124,902,"Charles, Burns and Dixon",27,2025-08-03,Room Temperature,2024-12-24,B8190,222,Warehouse-4
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,824.04,458,636,"Burton, Brown and Thompson",7,2025-05-02,Refrigerated,2024-12-20,B6824,133,Warehouse-9
70549300,Amul Dark Chocolate 150g,Chocolates,Dark Chocolate,150g,114,169.38,266,711,Anthony-Scott,14,2025-12-07,hot & Cold Storage,2025-06-07,B5461,183,Warehouse-6
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,694.75,364,647,Duran and Sons,3,2025-03-27,Hot Storage,2024-12-03,B5043,114,Warehouse-5
81997831,Amul Cheese Crackers 120g,Snacks & Savories,Others,120g,509,754.48,456,187,"Williams, Taylor and Young",16,2026-01-10,Room Temperature,2025-07-27,B2155,167,Warehouse-2
21365294,Amul Greek Yogurt Blueberry 100g,Probiotic & Health Range,Greek Yogurt,100g,245,292.86,397,194,Jefferson and Sons,26,2025-11-09,Chilled,2024-12-11,B4173,333,Warehouse-6
16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,Others,100g,50,64.63,313,890,Stewart Inc,13,2025-11-24,Room Temperature,2025-06-07,B5841,170,Warehouse-4
83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,Cheese Spread,200g,177,253.46,129,903,"Caldwell, Peterson and Alexander",12,2026-06-25,Ambient,2025-07-03,B8714,357,Warehouse-9
16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,Others,100g,50,60.84,106,554,Downs-Garcia,25,2024-12-29,Room Temperature,2024-12-16,B6867,13,Warehouse-3
6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,Flavored Milk Drink,200ml,120,176.84,301,670,"Terry, Franco and Morales",19,2026-05-30,Cold Storage,2025-07-16,B1212,318,Warehouse-5
24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,398.98,352,784,Caldwell PLC,6,2025-01-14,hot & Cold Storage,2024-10-16,B2215,90,Warehouse-1
12571772,Amul Basundi 1L,Specialty Products,Others,1L,400,529.69,221,173,Nguyen-Jenkins,6,2025-03-03,hot & Cold Storage,2025-01-03,B2746,59,Warehouse-8
40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,Cow Ghee,500ml,411,453.84,110,261,Powell and Sons,5,2025-10-20,Room Temperature,2025-07-23,B5415,89,Warehouse-2
33992976,Amul Probiotic Dahi 400g,Probiotic & Health Range,Probiotic Curd,400g,250,324.88,450,163,Salas Ltd,27,2025-12-18,Frozen,2025-07-23,B8615,148,Warehouse-9
31256377,Amul Happy Treats Veggie Stix 400g,Others,Others,400g,500,556.64,399,288,Dunn and Sons,13,2025-09-02,Ambient,2025-03-31,B9204,155,Warehouse-5
84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,Greek Yogurt,100g,178,262.31,249,982,Taylor-Escobar,1,2025-10-15,Room Temperature,2024-10-22,B2747,358,Warehouse-7
91017437,Amul Lactose-Free Milk 1L,Dairy Products,Others,1L,100,146.72,285,798,"Ward, Trevino and Johnson",9,2025-08-10,Frozen,2024-09-29,B2159,315,Warehouse-10
43280889,Amul Malai Paneer 1kg,Dairy Products,Paneer Blocks,1kg,100,127.87,115,584,"Taylor, Wright and Huff",29,2025-12-24,Cold Storage,2025-01-28,B7115,330,Warehouse-6
64935768,Amul Mithai Gulab Jamun Tin 1kg,Specialty Products,Others,1kg,400,596.61,128,115,"Martinez, Butler and White",20,2026-04-20,Room Temperature,2025-06-19,B8107,305,Warehouse-9
92496774,Amul Cheese Slices 200g,Cheese & Cheese Products,Cheese Slices,200g,357,496.86,230,910,Jones-Collins,24,2025-07-04,Frozen,2025-01-21,B6901,164,Warehouse-8
94900507,Amul Peanut Spread Crunchy 200g,Butter & Spreads,Cheese Spread,200g,100,111.59,411,306,"Williams, Ramirez and Woods",26,2025-06-23,hot & Cold Storage,2025-01-17,B4537,157,Warehouse-7
92496774,Amul Cheese Slices 200g,Cheese & Cheese Products,Cheese Slices,200g,357,495.18,309,808,Clarke and Sons,21,2026-03-28,Frozen,2025-06-06,B4677,295,Warehouse-5
4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),Others,200ml,600,790.16,340,145,Davis LLC,29,2026-01-16,Hot Storage,2025-06-03,B3720,227,Warehouse-6
41910047,Amul Gold UHT Milk 1L,UHT & Long Life,Others,1L,150,209.26,103,387,"Li, Craig and Butler",20,2025-09-25,Chilled,2025-08-03,B6527,53,Warehouse-1
16367289,Amul Strawberry Magic 750ml,Ice Creams,Others,750ml,300,429.55,316,658,Edwards Inc,28,2026-02-16,Ambient,2025-08-09,B9456,191,Warehouse-3
97719922,Amul Cheese Block 500g,Cheese & Cheese Products,Cream Cheese,500g,500,685.23,453,901,Johnson Inc,11,2025-05-01,Room Temperature,2025-01-26,B5996,95,Warehouse-6
97719922,Amul Cheese Block 500g,Cheese & Cheese Products,Cream Cheese,500g,500,677.12,461,817,"Daugherty, Quinn and Hunt",23,2025-06-13,Room Temperature,2025-06-01,B5771,12,Warehouse-9
35651383,Amul India Twilight Tryst 150g,Chocolates,Others,150g,150,181.0,348,691,Haynes-Johnson,12,2026-02-27,Hot Storage,2025-06-01,B7166,271,Warehouse-6
16367289,Amul Strawberry Magic 750ml,Ice Creams,Others,750ml,300,417.29,440,431,"Solis, Day and Rodriguez",27,2025-07-26,Ambient,2025-03-26,B9981,122,Warehouse-1
35651383,Amul India Twilight Tryst 150g,Chocolates,Others,150g,150,181.87,492,191,Smith-Hughes,11,2024-12-08,Hot Storage,2024-09-09,B2951,90,Warehouse-2
97719922,Amul Cheese Block 500g,Cheese & Cheese Products,Cream Cheese,500g,500,648.16,263,603,"Morgan, Gomez and Crane",30,2026-06-06,Room Temperature,2025-06-08,B8368,363,Warehouse-3
79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,Gouda Cheese,1kg,500,654.12,120,319,Smith and Sons,25,2025-12-18,Hot Storage,2025-04-08,B5461,254,Warehouse-2
91503640,Amul Spiced Buttermilk 500ml,Dairy Products,Others,500ml,99,146.48,497,520,Martinez Ltd,26,2025-06-14,Room Temperature,2025-05-27,B7181,18,Warehouse-9
83184284,Amul Kool Koko 200ml,Beverages,Others,200ml,120,152.21,429,105,Ellis and Sons,7,2026-02-28,Cold Storage,2025-05-25,B2109,279,Warehouse-2
206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,Cooking Ghee,500g,800,1141.11,296,393,Jones Ltd,7,2025-04-04,Hot Storage,2025-03-06,B5848,29,Warehouse-10
88384214,Amul Lite Spread 250g,Butter & Spreads,Cheese Spread,250g,54,73.48,346,471,"Clark, Bradley and Wagner",22,2025-10-09,Frozen,2024-10-17,B1021,357,Warehouse-5
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,143.28,253,618,"Sanchez, Smith and Gutierrez",28,2024-10-31,Hot Storage,2024-10-06,B3714,25,Warehouse-7
33992976,Amul Probiotic Dahi 400g,Probiotic & Health Range,Probiotic Curd,400g,250,313.18,100,801,Howard Group,13,2025-08-24,Frozen,2025-05-27,B1757,89,Warehouse-4
54796676,Amul White Butter 500g,Ghee & Cooking Essentials,Others,500g,800,1070.26,387,669,"Peterson, Jones and Ray",2,2025-04-10,hot & Cold Storage,2024-10-26,B4875,166,Warehouse-1
79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,Gouda Cheese,1kg,500,559.29,390,157,Mckinney Group,3,2025-12-26,Hot Storage,2025-03-24,B4060,277,Warehouse-1
97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,333.09,488,536,Green LLC,4,2025-05-15,Cold Storage,2025-02-22,B5917,82,Warehouse-2
18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,Frozen Sweets,400g,250,298.29,285,364,"Duncan, Frank and Clark",12,2025-12-08,Cold Storage,2025-03-08,B6172,275,Warehouse-3
56068016,Amul Fortified Milk 1L,Health & Nutrition,Others,1L,600,850.99,253,384,Bray-Sullivan,24,2026-03-26,Refrigerated,2025-08-02,B5574,236,Warehouse-1
62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,Frozen Paratha,500g,250,319.5,481,478,Duncan LLC,22,2026-02-05,Hot Storage,2025-02-13,B3699,357,Warehouse-6
24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,406.04,377,750,"Gould, Pugh and Greene",10,2025-05-12,hot & Cold Storage,2025-01-29,B9364,103,Warehouse-9
58937020,Amul Chocolate Brownie 100g,Bakery Items,Others,100g,218,320.02,489,450,"Crawford, Thompson and Hanson",9,2025-01-24,Refrigerated,2024-11-17,B2612,68,Warehouse-5
84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,Greek Yogurt,100g,178,217.07,244,292,Salazar-Bailey,2,2025-06-16,Room Temperature,2024-10-19,B8423,240,Warehouse-3
68137847,Amul Kulfi 60ml,Ice Creams,Kulfi,60ml,107,129.77,446,112,Sparks PLC,17,2025-09-01,Room Temperature,2025-07-06,B2108,57,Warehouse-8
14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,Others,150g,550,666.39,274,700,Wood LLC,18,2026-01-12,Refrigerated,2025-05-24,B9012,233,Warehouse-7
51772550,Amul Pizza Base 200g,Bakery & Frozen,Pizza Base,200g,250,329.68,260,671,"Silva, Howard and Morgan",1,2025-01-23,Chilled,2024-10-07,B1586,108,Warehouse-6
43726257,Amul Shrikhand Kesar 500g,Specialty Products,Others,500g,400,566.25,211,942,Garcia LLC,25,2025-11-13,Room Temperature,2024-11-24,B7875,354,Warehouse-9
82806583,Amul Cheese Tin 500g,Others,Others,500g,500,656.27,242,498,"Palmer, Cox and Torres",23,2025-10-16,Frozen,2024-12-07,B6866,313,Warehouse-7
79195263,Amul Kool Saffron Milk 200ml,Beverages,Others,200ml,120,146.16,174,546,White-Morris,12,2025-05-29,Ambient,2024-10-21,B5666,220,Warehouse-8
83950377,Amul Veggie Sticks 100g,Snacks & Savories,Others,100g,85,112.71,451,424,Hill-Barnes,9,2025-07-01,Refrigerated,2024-09-09,B2081,295,Warehouse-1
81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,Others,100g,436,533.7,397,789,Garcia-Townsend,3,2025-12-16,Hot Storage,2025-08-13,B5551,125,Warehouse-5
68165390,Amul Kool Café 200ml,Beverages,Others,200ml,51,63.79,480,549,"Thompson, Haney and Dickerson",3,2026-01-07,Cold Storage,2025-03-10,B6370,303,Warehouse-1
18009972,Amul Organic Ghee 500ml,Others,Others,500ml,500,728.02,114,357,Jones-Walton,17,2025-11-21,Chilled,2025-07-18,B3316,126,Warehouse-4
71235158,Amul Strawberry Lassi 250ml,Beverages (New Flavors),Others,250ml,600,708.55,468,581,Barnett PLC,25,2024-10-29,Refrigerated,2024-08-25,B1939,65,Warehouse-5
14909382,Amul Cassata Slice 120ml,Ice Creams,Others,120ml,56,70.47,172,922,Murphy LLC,6,2025-09-18,hot & Cold Storage,2025-08-07,B8402,42,Warehouse-10
44564353,Amul Fresh Cream 250ml,Dairy Products,Others,250ml,100,127.65,326,676,Brown-Davis,29,2024-10-19,Room Temperature,2024-08-24,B8274,56,Warehouse-3
206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,Cooking Ghee,500g,800,1094.66,280,794,Adams-Francis,19,2026-06-06,Hot Storage,2025-07-05,B7328,336,Warehouse-2
6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,Flavored Milk Drink,200ml,120,133.99,465,598,Williams PLC,19,2025-12-25,Cold Storage,2025-08-04,B7076,143,Warehouse-9
7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,375.47,196,702,Bell and Sons,27,2025-11-01,Room Temperature,2025-06-10,B9507,144,Warehouse-4
63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,Emmental Cheese,200g,500,630.43,119,864,"Deleon, Smith and Robinson",14,2025-10-06,Refrigerated,2025-04-16,B5784,173,Warehouse-8
18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,Frozen Sweets,400g,250,345.96,428,237,Lewis-Moreno,21,2026-04-12,Cold Storage,2025-08-19,B5442,236,Warehouse-1
59239307,Amul Mozzarella Cheese 200g,Cheese & Cheese Products,Mozzarella Cheese,200g,500,660.39,438,471,Garcia-Ortiz,28,2025-06-14,Room Temperature,2024-11-29,B6790,197,Warehouse-1
35651383,Amul India Twilight Tryst 150g,Chocolates,Others,150g,150,185.02,208,135,Price Ltd,25,2025-03-26,Hot Storage,2025-01-23,B7185,62,Warehouse-10
46612151,Amul Processed Cheese Cube 200g,Cheese & Cheese Products,Processed Cheese,200g,238,346.95,100,965,"Woods, Smith and Wells",18,2025-01-08,Refrigerated,2024-11-09,B7478,60,Warehouse-1
18798487,Amul Cheese Danish 120g,Bakery Items,Others,120g,53,69.32,476,668,Crawford PLC,11,2025-09-16,Cold Storage,2025-01-28,B6379,231,Warehouse-3
70167474,Amul Frozen Paratha 400g,Bakery & Frozen,Frozen Paratha,400g,250,303.3,430,605,Keller Group,3,2024-11-12,Chilled,2024-10-17,B3791,26,Warehouse-6
82806583,Amul Cheese Tin 500g,Others,Others,500g,500,743.09,314,679,Fisher and Sons,12,2025-11-02,Frozen,2025-05-19,B9105,167,Warehouse-8
83184284,Amul Kool Koko 200ml,Beverages,Others,200ml,120,150.55,432,317,Marsh PLC,4,2026-06-17,Cold Storage,2025-06-17,B9107,365,Warehouse-2
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,156.77,389,249,Soto Inc,5,2025-09-14,Hot Storage,2025-07-08,B3727,68,Warehouse-6
80016687,Amul Butter 100g,Butter & Spreads,Salted Butter,100g,198,240.81,371,937,"Alexander, Lucero and Murray",8,2025-10-24,Refrigerated,2025-04-21,B7772,186,Warehouse-5
43726257,Amul Shrikhand Kesar 500g,Specialty Products,Others,500g,400,527.73,265,959,"Evans, Webb and Hernandez",22,2026-01-26,Room Temperature,2025-03-04,B8609,328,Warehouse-9
82806583,Amul Cheese Tin 500g,Others,Others,500g,500,690.6,315,700,"Deleon, Chapman and Page",12,2026-06-05,Frozen,2025-08-15,B8563,294,Warehouse-7
54796676,Amul White Butter 500g,Ghee & Cooking Essentials,Others,500g,800,1070.83,482,795,Hernandez Inc,24,2025-01-29,hot & Cold Storage,2025-01-02,B6289,27,Warehouse-8
36576395,Amul Kool Café Can 250ml,Others,Others,250ml,500,741.76,253,761,Callahan-Turner,26,2025-04-09,Ambient,2024-11-21,B6573,139,Warehouse-1
12337385,Amul Shrikhand Elaichi 500g,Specialty Products,Others,500g,400,492.6,372,258,Ewing PLC,8,2024-11-23,Ambient,2024-09-18,B7826,66,Warehouse-10
13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,Premium Ice Cream,1L,300,399.94,174,809,Williams-Lambert,27,2025-05-15,Hot Storage,2025-03-03,B7988,73,Warehouse-6
51772550,Amul Pizza Base 200g,Bakery & Frozen,Pizza Base,200g,250,355.21,149,262,Jones-Carlson,3,2025-12-30,Chilled,2025-02-18,B9585,315,Warehouse-7
40563084,Amul Pure Ghee 500ml,Ghee & Cooking Essentials,Cow Ghee,500ml,411,471.84,161,145,Perez and Sons,29,2025-07-30,Room Temperature,2025-03-24,B5166,128,Warehouse-7
94900507,Amul Peanut Spread Crunchy 200g,Butter & Spreads,Cheese Spread,200g,100,140.67,466,956,"Tyler, Young and Hubbard",2,2026-02-21,hot & Cold Storage,2025-07-01,B8377,235,Warehouse-10
70415490,Amul Frozen Veggie Burger Patty 500g,Bakery & Frozen,Frozen Sweets,500g,250,323.56,148,162,"Scott, Hayes and Mcknight",5,2025-07-11,Room Temperature,2024-12-13,B6471,210,Warehouse-1
80016687,Amul Butter 100g,Butter & Spreads,Salted Butter,100g,198,254.47,389,180,Macdonald-Knapp,26,2025-06-30,Refrigerated,2024-10-11,B5310,262,Warehouse-3
11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,Others,400g,100,140.97,110,898,Bautista LLC,22,2026-03-14,Frozen,2025-07-01,B5739,256,Warehouse-7
92496774,Amul Cheese Slices 200g,Cheese & Cheese Products,Cheese Slices,200g,357,427.53,394,692,Williams and Sons,5,2026-02-07,Frozen,2025-02-09,B9824,363,Warehouse-8
97719922,Amul Cheese Block 500g,Cheese & Cheese Products,Cream Cheese,500g,500,609.66,455,620,Wright Group,17,2024-10-17,Room Temperature,2024-09-18,B8240,29,Warehouse-2
64335100,Amul Slim & Trim Milk 500ml,Dairy Products,Others,500ml,100,129.42,452,501,Dillon PLC,27,2026-03-30,Ambient,2025-05-24,B3126,310,Warehouse-8
16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,Others,100g,50,63.14,134,354,Mcdowell Inc,8,2025-07-24,Room Temperature,2024-11-08,B5806,258,Warehouse-5
78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,Gouda Cheese,200g,500,714.88,346,457,York-Thompson,3,2025-04-24,Hot Storage,2024-08-29,B1932,238,Warehouse-6
25032666,Amul Gold Milk 1L,Dairy Products,Others,1L,100,112.08,486,648,Hutchinson-Conley,14,2025-10-08,Frozen,2025-07-13,B4041,87,Warehouse-3
83184284,Amul Kool Koko 200ml,Beverages,Others,200ml,120,165.91,149,684,"Sanders, Roy and Brandt",6,2026-02-09,Cold Storage,2025-03-04,B3248,342,Warehouse-5
82147020,Amul Almond Bar 40g,Chocolates,Others,40g,57,81.15,278,753,Lee Inc,2,2025-11-11,Room Temperature,2025-05-16,B4033,179,Warehouse-10
93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,Others,200g,150,188.6,166,439,"Gonzalez, Avery and Nguyen",8,2025-12-25,hot & Cold Storage,2025-06-08,B2210,200,Warehouse-4
93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,Others,200g,150,169.84,444,268,Durham-Wilson,24,2025-04-09,hot & Cold Storage,2024-10-24,B8671,167,Warehouse-1
80016687,Amul Butter 100g,Butter & Spreads,Salted Butter,100g,198,261.32,150,560,Anderson PLC,3,2025-11-18,Refrigerated,2025-07-23,B1460,118,Warehouse-8
80016687,Amul Butter 100g,Butter & Spreads,Salted Butter,100g,198,269.06,393,884,"Fry, Ross and Martin",27,2025-11-09,Refrigerated,2025-04-14,B1270,209,Warehouse-8
84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,Greek Yogurt,100g,178,235.79,363,197,Salas-Mueller,7,2025-04-04,Room Temperature,2025-02-01,B1653,62,Warehouse-7
79291279,Amul Butter 500g,Butter & Spreads,Salted Butter,500g,200,267.98,111,471,"Lopez, Glass and Henry",1,2024-12-26,Chilled,2024-10-29,B7205,58,Warehouse-5
58937020,Amul Chocolate Brownie 100g,Bakery Items,Others,100g,218,305.09,240,323,Brown Inc,18,2026-02-04,Refrigerated,2025-08-20,B6450,168,Warehouse-5
91017437,Amul Lactose-Free Milk 1L,Dairy Products,Others,1L,100,147.23,172,166,Murphy-Smith,6,2025-06-19,Frozen,2025-06-01,B8068,18,Warehouse-3
14701085,Amul Kool Elaichi Milk 200ml,Beverages,Lassi,200ml,120,161.68,376,797,Day-Rasmussen,29,2024-12-18,Hot Storage,2024-10-08,B1494,71,Warehouse-4
25032666,Amul Gold Milk 1L,Dairy Products,Others,1L,100,113.27,373,496,Barrett-Warner,9,2025-06-02,Frozen,2025-01-24,B1729,129,Warehouse-1
